"","optimal_cutoff","optimal_SUVcutoff","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"947",0.3035,7.51882776037585,0.733333333333333,0.409441484688836,0.692307692307692,0.8075,0.9,0.65,0.1,0.35,2.57142857142857,0.153846153846154
"948",0.373,8.51292691282934,0.8,0.381570646720772,0.625,0.75,0.625,0.863636363636364,0.375,0.136363636363636,4.58333333333333,0.434210526315789
"949",0.387,9.13137963572843,0.866666666666667,0.374477223922551,0.666666666666667,0.735795454545454,0.5,1,0.5,0,Inf,0.5
"950",0.2145,6.51115956078562,0.8,0.42814636924712,0.8,0.828054298642534,0.923076923076923,0.705882352941177,0.0769230769230769,0.294117647058823,3.13846153846154,0.108974358974359
"951",0.24,7.51326939869521,0.833333333333333,0.438460594219977,0.736842105263158,0.803827751196172,0.636363636363636,0.947368421052632,0.363636363636364,0.0526315789473685,12.0909090909091,0.383838383838384
"952",0.2555,7.50744540882739,0.8,0.429337687393553,0.769230769230769,0.842592592592593,0.833333333333333,0.777777777777778,0.166666666666667,0.222222222222222,3.75,0.214285714285714
"953",0.318,8.51714957520276,0.833333333333333,0.415071438185951,0.736842105263158,0.796650717703349,0.636363636363636,0.947368421052632,0.363636363636364,0.0526315789473685,12.0909090909091,0.383838383838384
"954",0.953,12.7046586515549,0.866666666666667,0.459209642926343,0.5,0.612,0.4,0.96,0.6,0.04,9.99999999999999,0.625
"955",0.282,7.51350245883913,0.9,0.388936924586858,0.857142857142857,0.9025,0.9,0.9,0.1,0.1,9,0.111111111111111
"956",0.1545,6.55092214102574,0.7,0.468970989942166,0.608695652173913,0.69047619047619,0.777777777777778,0.666666666666667,0.222222222222222,0.333333333333333,2.33333333333333,0.333333333333333
"957",0.2685,7.52037620384325,0.833333333333333,0.411397084740301,0.782608695652174,0.880382775119617,0.818181818181818,0.842105263157895,0.181818181818182,0.157894736842105,5.18181818181818,0.215909090909091
"958",0.454,9.50297009858009,0.9,0.344538294993365,0.666666666666667,0.798611111111111,0.5,1,0.5,0,Inf,0.5
"959",0.291,7.51579284756711,0.8,0.382782098334799,0.7,0.883597883597884,0.777777777777778,0.80952380952381,0.222222222222222,0.19047619047619,4.08333333333333,0.274509803921569
"960",0.2715,7.05092232710527,0.833333333333333,0.375875851252761,0.736842105263158,0.832386363636364,0.875,0.818181818181818,0.125,0.181818181818182,4.8125,0.152777777777778
"961",0.365,8.50485659449847,0.9,0.356570456730034,0.823529411764706,0.883522727272727,0.875,0.909090909090909,0.125,0.0909090909090909,9.625,0.1375
"962",0.2835,7.51894454727554,0.8,0.403992156525095,0.75,0.8,0.9,0.75,0.1,0.25,3.6,0.133333333333333
"963",0.2915,7.51166760990481,0.8,0.414628818210527,0.727272727272727,0.80952380952381,0.888888888888889,0.761904761904762,0.111111111111111,0.238095238095238,3.73333333333333,0.145833333333333
"964",0.321,7.51303598938806,0.9,0.343569760234586,0.823529411764706,0.937888198757764,1,0.869565217391304,0,0.130434782608696,7.66666666666667,0
"965",0.327,7.51017071657236,0.866666666666667,0.346487967858378,0.714285714285714,0.909722222222222,0.833333333333333,0.875,0.166666666666667,0.125,6.66666666666667,0.19047619047619
"966",0.298,7.51061914104753,0.9,0.3682159055293,0.823529411764706,0.946022727272727,0.875,0.909090909090909,0.125,0.0909090909090909,9.625,0.1375
"967",0.555,9.49195718479734,0.833333333333333,0.387183601686295,0.705882352941177,0.806878306878307,0.666666666666667,0.904761904761905,0.333333333333333,0.0952380952380952,7,0.368421052631579
"968",0.3085,8.5973698896984,0.866666666666667,0.40527030117833,0.8,0.898148148148148,0.666666666666667,1,0.333333333333333,0,Inf,0.333333333333333
"969",0.336,7.51563761473057,0.766666666666667,0.364437888645133,0.533333333333333,0.788,0.8,0.76,0.2,0.24,3.33333333333333,0.263157894736842
"970",0.3115,7.51415580735438,0.833333333333333,0.36154922537998,0.666666666666667,0.748447204968944,0.714285714285714,0.869565217391304,0.285714285714286,0.130434782608696,5.47619047619048,0.328571428571429
"971",0.275,7.0507855631144,0.833333333333333,0.378376082049265,0.761904761904762,0.87037037037037,0.888888888888889,0.80952380952381,0.111111111111111,0.19047619047619,4.66666666666667,0.137254901960784
"972",0.3,7.52091241331567,0.833333333333333,0.386665453133626,0.761904761904762,0.866477272727273,1,0.772727272727273,0,0.227272727272727,4.4,0
"973",0.2225,6.52077783907867,0.8,0.410787345283275,0.75,0.8375,0.9,0.75,0.1,0.25,3.6,0.133333333333333
"974",0.4895,10.0048726321393,0.866666666666667,0.37355869640869,0.777777777777778,0.838068181818182,0.875,0.863636363636364,0.125,0.136363636363636,6.41666666666667,0.144736842105263
"975",0.2645,7.52174273289789,0.766666666666667,0.423593524226427,0.631578947368421,0.740740740740741,0.666666666666667,0.80952380952381,0.333333333333333,0.19047619047619,3.5,0.411764705882353
"976",0.306,7.5187599798575,0.8,0.374508861056696,0.727272727272727,0.880681818181818,1,0.727272727272727,0,0.272727272727273,3.66666666666667,0
"977",0.309,8.51081308591146,0.866666666666667,0.411862617130412,0.833333333333333,0.884259259259259,0.833333333333333,0.888888888888889,0.166666666666667,0.111111111111111,7.5,0.1875
"978",0.212,6.5443219006313,0.666666666666667,0.446774604566351,0.444444444444444,0.696,0.8,0.64,0.2,0.36,2.22222222222222,0.3125
"979",0.2625,7.53302544152996,0.766666666666667,0.417641137440726,0.72,0.782296650717703,0.818181818181818,0.736842105263158,0.181818181818182,0.263157894736842,3.10909090909091,0.246753246753247
"980",0.308,7.51741188781433,0.9,0.344841663074483,0.857142857142857,0.968253968253968,1,0.857142857142857,0,0.142857142857143,7,0
"981",0.2645,7.51766657525659,0.8,0.421584252040145,0.785714285714286,0.868055555555556,0.916666666666667,0.722222222222222,0.0833333333333334,0.277777777777778,3.3,0.115384615384615
"982",0.331,7.51700893478977,0.766666666666667,0.387701773590839,0.588235294117647,0.809027777777778,0.833333333333333,0.75,0.166666666666667,0.25,3.33333333333333,0.222222222222222
"983",0.2695,7.51730346853481,0.8,0.42303793816776,0.727272727272727,0.77,0.8,0.8,0.2,0.2,4,0.25
"984",0.354,8.50244968686778,0.833333333333333,0.382966650096123,0.736842105263158,0.862433862433862,0.777777777777778,0.857142857142857,0.222222222222222,0.142857142857143,5.44444444444444,0.259259259259259
"985",0.47,9.49956550028874,0.833333333333333,0.395957933682224,0.8,0.866515837104072,0.769230769230769,0.882352941176471,0.230769230769231,0.117647058823529,6.53846153846154,0.261538461538461
"986",0.3545,7.52617034520671,0.7,0.465656144285385,0.608695652173913,0.784090909090909,0.875,0.636363636363636,0.125,0.363636363636364,2.40625,0.196428571428571
"987",0.305,7.51555836526957,0.8,0.38621587786268,0.727272727272727,0.825396825396825,0.888888888888889,0.761904761904762,0.111111111111111,0.238095238095238,3.73333333333333,0.145833333333333
"988",0.456,8.50564554699132,0.766666666666667,0.430553950312238,0.695652173913043,0.775,0.8,0.75,0.2,0.25,3.2,0.266666666666667
"989",0.528,10.4990101940375,0.9,0.355603627813299,0.769230769230769,0.847826086956522,0.714285714285714,0.956521739130435,0.285714285714286,0.0434782608695652,16.4285714285714,0.298701298701299
"990",0.46,9.50174680587964,0.833333333333333,0.372617854836824,0.615384615384615,0.77639751552795,0.571428571428571,0.91304347826087,0.428571428571429,0.0869565217391305,6.57142857142857,0.469387755102041
"991",0.224,6.51935479489569,0.766666666666667,0.416054731388871,0.740740740740741,0.822966507177033,0.909090909090909,0.684210526315789,0.0909090909090909,0.315789473684211,2.87878787878788,0.132867132867133
"992",0.248,6.52103293629986,0.7,0.400055241298601,0.608695652173913,0.801136363636364,0.875,0.636363636363636,0.125,0.363636363636364,2.40625,0.196428571428571
"993",0.255,7.5242566301051,0.9,0.405671299028332,0.896551724137931,0.895927601809955,1,0.823529411764706,0,0.176470588235294,5.66666666666667,0
"994",0.2975,7.14360909509747,0.733333333333333,0.460567937548362,0.555555555555556,0.760416666666667,0.833333333333333,0.708333333333333,0.166666666666667,0.291666666666667,2.85714285714286,0.235294117647059
"995",0.2395,7.07531895912982,0.766666666666667,0.410538408707827,0.666666666666667,0.81,0.7,0.8,0.3,0.2,3.5,0.375
"996",0.2525,6.52140770377827,0.766666666666667,0.38175071778805,0.695652173913043,0.867724867724868,0.888888888888889,0.714285714285714,0.111111111111111,0.285714285714286,3.11111111111111,0.155555555555556
"997",0.3255,7.51400415173029,0.7,0.378755784300932,0.470588235294118,0.732638888888889,0.666666666666667,0.708333333333333,0.333333333333333,0.291666666666667,2.28571428571429,0.470588235294118
"998",0.468,8.50266037752083,0.866666666666667,0.358045197269812,0.777777777777778,0.891304347826087,1,0.826086956521739,0,0.173913043478261,5.75,0
"999",0.3455,7.52110537299296,0.8,0.371187324356397,0.666666666666667,0.881944444444445,1,0.75,0,0.25,4,0
"1000",0.316,7.51884688607089,0.8,0.399012965594869,0.7,0.78125,0.875,0.772727272727273,0.125,0.227272727272727,3.85,0.161764705882353
"1001",0.389,9.51290759945013,0.9,0.371051918083891,0.842105263157895,0.95,0.8,0.95,0.2,0.05,16,0.210526315789474
"1002",0.4315,9.50071367702167,0.866666666666667,0.356101869177129,0.75,0.875,0.75,0.909090909090909,0.25,0.0909090909090909,8.25,0.275
"1003",0.2575,6.51520631771645,0.733333333333333,0.384373574357671,0.666666666666667,0.809659090909091,1,0.636363636363636,0,0.363636363636364,2.75,0
"1004",0.6735,10.4797126609656,0.833333333333333,0.381509398049289,0.761904761904762,0.87,0.8,0.85,0.2,0.15,5.33333333333333,0.235294117647059
"1005",0.335,7.52205553557659,0.8,0.371577091775438,0.7,0.881987577639752,1,0.739130434782609,0,0.260869565217391,3.83333333333333,0
"1006",0.235,7.51593151226285,0.966666666666667,0.453895475501041,0.96,0.932126696832579,0.923076923076923,1,0.0769230769230769,0,Inf,0.0769230769230769
