"","acc","rmse","f1","auc","sens","spec","fnr","fpr","plr","nlr"
"424",0.85,0.359609931210432,0.666666666666667,0.831666666666667,0.6,0.933333333333333,0.4,0.0666666666666667,9,0.428571428571429
"425",0.925,0.297442733866951,0.842105263157895,0.942652329749104,0.888888888888889,0.935483870967742,0.111111111111111,0.0645161290322581,13.7777777777778,0.118773946360153
"426",0.75,0.426258265445358,0.583333333333333,0.745535714285714,0.583333333333333,0.821428571428571,0.416666666666667,0.178571428571429,3.26666666666667,0.507246376811594
"427",0.8,0.361437313571431,0.6,0.82258064516129,0.666666666666667,0.838709677419355,0.333333333333333,0.161290322580645,4.13333333333333,0.397435897435897
"428",0.75,0.424133825206513,0.615384615384615,0.849702380952381,0.666666666666667,0.785714285714286,0.333333333333333,0.214285714285714,3.11111111111111,0.424242424242424
"429",0.675,0.488107080239964,0.551724137931034,0.690883190883191,0.615384615384615,0.703703703703704,0.384615384615385,0.296296296296296,2.07692307692308,0.546558704453441
"430",0.8,0.342302539295713,0.6,0.905017921146953,0.666666666666667,0.838709677419355,0.333333333333333,0.161290322580645,4.13333333333333,0.397435897435897
"431",0.825,0.33955291548482,0.631578947368421,0.81,0.6,0.9,0.4,0.1,6,0.444444444444444
"432",0.875,0.318449057358652,0.761904761904762,0.93730407523511,0.727272727272727,0.931034482758621,0.272727272727273,0.0689655172413793,10.5454545454545,0.292929292929293
"433",0.725,0.453175785610907,0.421052631578947,0.732142857142857,0.333333333333333,0.892857142857143,0.666666666666667,0.107142857142857,3.11111111111111,0.746666666666667
"434",0.8,0.368399041761979,0.692307692307692,0.848214285714286,0.75,0.821428571428571,0.25,0.178571428571429,4.2,0.304347826086957
"435",0.875,0.30188513629715,0.736842105263158,0.95,0.7,0.933333333333333,0.3,0.0666666666666667,10.5,0.321428571428571
"436",0.725,0.431873073739648,0.521739130434783,0.766483516483517,0.428571428571429,0.884615384615385,0.571428571428571,0.115384615384615,3.71428571428571,0.645962732919255
"437",0.8,0.340790033901129,0.555555555555556,0.824675324675325,0.714285714285714,0.818181818181818,0.285714285714286,0.181818181818182,3.92857142857143,0.349206349206349
"438",0.85,0.37536034960717,0.75,0.850274725274725,0.642857142857143,0.961538461538462,0.357142857142857,0.0384615384615384,16.7142857142857,0.371428571428571
"439",0.75,0.403335859229453,0.615384615384615,0.792582417582418,0.571428571428571,0.846153846153846,0.428571428571429,0.153846153846154,3.71428571428571,0.506493506493507
"440",0.775,0.387253066044312,0.64,0.836182336182336,0.615384615384615,0.851851851851852,0.384615384615385,0.148148148148148,4.15384615384615,0.451505016722408
"441",0.85,0.380478485686008,0.75,0.873333333333333,0.6,1,0.4,0,Inf,0.4
"442",0.675,0.494205638340024,0.518518518518518,0.72,0.466666666666667,0.8,0.533333333333333,0.2,2.33333333333333,0.666666666666667
"443",0.85,0.378874230418347,0.625,0.903333333333333,0.5,0.966666666666667,0.5,0.0333333333333333,15,0.517241379310345
"444",0.825,0.334896930296335,0.695652173913043,0.885,0.8,0.833333333333333,0.2,0.166666666666667,4.8,0.24
"445",0.8,0.329141904106734,0.6,0.869175627240143,0.666666666666667,0.838709677419355,0.333333333333333,0.161290322580645,4.13333333333333,0.397435897435897
"446",0.825,0.368681770841408,0.666666666666667,0.855654761904762,0.583333333333333,0.928571428571429,0.416666666666667,0.0714285714285714,8.16666666666667,0.448717948717949
"447",0.875,0.348636455982049,0.761904761904762,0.94047619047619,0.666666666666667,0.964285714285714,0.333333333333333,0.0357142857142857,18.6666666666667,0.345679012345679
"448",0.775,0.358287396988616,0.64,0.854166666666667,0.666666666666667,0.821428571428571,0.333333333333333,0.178571428571429,3.73333333333333,0.405797101449275
"449",0.85,0.349051459336879,0.7,0.895833333333333,0.583333333333333,0.964285714285714,0.416666666666667,0.0357142857142857,16.3333333333333,0.432098765432099
"450",0.85,0.366333281132747,0.769230769230769,0.927350427350427,0.769230769230769,0.888888888888889,0.230769230769231,0.111111111111111,6.92307692307692,0.259615384615385
"451",0.8,0.399114095100525,0.6,0.846394984326019,0.545454545454545,0.896551724137931,0.454545454545455,0.103448275862069,5.27272727272727,0.506993006993007
"452",0.875,0.34488583840698,0.8,0.93956043956044,0.714285714285714,0.961538461538462,0.285714285714286,0.0384615384615384,18.5714285714286,0.297142857142857
"453",0.75,0.406986517732421,0.545454545454545,0.836309523809524,0.5,0.857142857142857,0.5,0.142857142857143,3.5,0.583333333333333
"454",0.825,0.348141947127599,0.588235294117647,0.857421875,0.625,0.875,0.375,0.125,5,0.428571428571429
"455",0.725,0.470605292629381,0.521739130434783,0.745014245014245,0.461538461538462,0.851851851851852,0.538461538461538,0.148148148148148,3.11538461538462,0.632107023411371
"456",0.825,0.369558932124781,0.695652173913043,0.822916666666667,0.666666666666667,0.892857142857143,0.333333333333333,0.107142857142857,6.22222222222222,0.373333333333333
"457",0.85,0.34946124648975,0.666666666666667,0.85423197492163,0.545454545454545,0.96551724137931,0.454545454545455,0.0344827586206896,15.8181818181818,0.470779220779221
"458",0.775,0.38795715027378,0.470588235294118,0.698924731182796,0.444444444444444,0.870967741935484,0.555555555555556,0.129032258064516,3.44444444444444,0.637860082304527
"459",0.8,0.370637512419247,0.6,0.90327380952381,0.5,0.928571428571429,0.5,0.0714285714285714,7,0.538461538461538
"460",0.725,0.407399677337601,0.476190476190476,0.808777429467085,0.454545454545455,0.827586206896552,0.545454545454545,0.172413793103448,2.63636363636364,0.659090909090909
"461",0.85,0.317111274792999,0.666666666666667,0.842293906810036,0.666666666666667,0.903225806451613,0.333333333333333,0.0967741935483871,6.88888888888889,0.369047619047619
"462",0.725,0.469758048137074,0.421052631578947,0.75705329153605,0.363636363636364,0.862068965517241,0.636363636363636,0.137931034482759,2.63636363636364,0.738181818181818
"463",0.725,0.403941652524483,0.352941176470588,0.79,0.3,0.866666666666667,0.7,0.133333333333333,2.25,0.807692307692308
"464",0.8,0.367808459894214,0.6,0.8,0.6,0.866666666666667,0.4,0.133333333333333,4.5,0.461538461538462
"465",0.9,0.265537807792954,0.818181818181818,0.946708463949843,0.818181818181818,0.931034482758621,0.181818181818182,0.0689655172413793,11.8636363636364,0.195286195286195
"466",0.8,0.373443937375828,0.714285714285714,0.883190883190883,0.769230769230769,0.814814814814815,0.230769230769231,0.185185185185185,4.15384615384615,0.283216783216783
"467",0.775,0.41273602923177,0.666666666666667,0.833333333333333,0.5625,0.916666666666667,0.4375,0.0833333333333334,6.75,0.477272727272727
"468",0.725,0.438415473131814,0.56,0.77827380952381,0.583333333333333,0.785714285714286,0.416666666666667,0.214285714285714,2.72222222222222,0.53030303030303
"469",0.75,0.423535922973574,0.444444444444444,0.630859375,0.5,0.8125,0.5,0.1875,2.66666666666667,0.615384615384615
"470",0.75,0.406373123820485,0.545454545454545,0.851648351648352,0.428571428571429,0.923076923076923,0.571428571428571,0.0769230769230769,5.57142857142857,0.619047619047619
"471",0.75,0.357209626313982,0.642857142857143,0.895833333333333,0.75,0.75,0.25,0.25,3,0.333333333333333
"472",0.775,0.377247798854222,0.608695652173913,0.825,0.7,0.8,0.3,0.2,3.5,0.375
"473",0.675,0.455053614618381,0.380952380952381,0.719373219373219,0.307692307692308,0.851851851851852,0.692307692307692,0.148148148148148,2.07692307692308,0.812709030100334
"474",0.85,0.337398950197237,0.727272727272727,0.93,0.8,0.866666666666667,0.2,0.133333333333333,6,0.230769230769231
"475",0.725,0.425746981881963,0.645161290322581,0.791666666666667,0.625,0.791666666666667,0.375,0.208333333333333,3,0.473684210526316
"476",0.75,0.389668713105317,0.444444444444444,0.813333333333333,0.4,0.866666666666667,0.6,0.133333333333333,3,0.692307692307692
"477",0.75,0.3504558162539,0.5,0.833333333333333,0.5,0.833333333333333,0.5,0.166666666666667,3,0.6
"478",0.825,0.341079644570335,0.631578947368421,0.883333333333333,0.6,0.9,0.4,0.1,6,0.444444444444444
"479",0.75,0.394699674554342,0.666666666666667,0.861823361823362,0.769230769230769,0.740740740740741,0.230769230769231,0.259259259259259,2.96703296703297,0.311538461538461
"480",0.725,0.434455554355773,0.56,0.819010416666667,0.4375,0.916666666666667,0.5625,0.0833333333333334,5.25,0.613636363636364
"481",0.875,0.289332294802302,0.736842105263158,0.943359375,0.875,0.875,0.125,0.125,7,0.142857142857143
"482",0.9,0.317356074687748,0.8,0.899641577060932,0.888888888888889,0.903225806451613,0.111111111111111,0.0967741935483871,9.18518518518518,0.123015873015873
"483",0.8,0.361311203764044,0.636363636363636,0.856666666666667,0.7,0.833333333333333,0.3,0.166666666666667,4.2,0.36
"484",0.775,0.413143859721644,0.64,0.81974921630094,0.727272727272727,0.793103448275862,0.272727272727273,0.206896551724138,3.51515151515152,0.343873517786561
"485",0.75,0.31023382315448,0.666666666666667,0.963333333333333,1,0.666666666666667,0,0.333333333333333,3,0
"486",0.875,0.329804536890041,0.782608695652174,0.9375,0.75,0.928571428571429,0.25,0.0714285714285714,10.5,0.269230769230769
"487",0.8,0.419556931775684,0.636363636363636,0.818452380952381,0.583333333333333,0.892857142857143,0.416666666666667,0.107142857142857,5.44444444444445,0.466666666666667
"488",0.9,0.327136284288637,0.75,0.926666666666667,0.6,1,0.4,0,Inf,0.4
"489",0.875,0.310598503095996,0.736842105263158,0.876953125,0.875,0.875,0.125,0.125,7,0.142857142857143
"490",0.825,0.363742540631913,0.72,0.877492877492878,0.692307692307692,0.888888888888889,0.307692307692308,0.111111111111111,6.23076923076923,0.346153846153846
"491",0.8,0.365322361928753,0.636363636363636,0.891666666666667,0.7,0.833333333333333,0.3,0.166666666666667,4.2,0.36
"492",0.75,0.372076885615364,0.545454545454545,0.836990595611285,0.545454545454545,0.827586206896552,0.454545454545455,0.172413793103448,3.16363636363636,0.549242424242424
"493",0.75,0.383273141899128,0.5,0.777429467084639,0.454545454545455,0.862068965517241,0.545454545454545,0.137931034482759,3.29545454545454,0.632727272727273
"494",0.9,0.336830444046125,0.818181818181818,0.921652421652422,0.692307692307692,1,0.307692307692308,0,Inf,0.307692307692308
"495",0.85,0.342517062629912,0.727272727272727,0.91,0.8,0.866666666666667,0.2,0.133333333333333,6,0.230769230769231
"496",0.8,0.372783869411421,0.636363636363636,0.840501792114695,0.777777777777778,0.806451612903226,0.222222222222222,0.193548387096774,4.01851851851852,0.275555555555556
"497",0.85,0.333543541549639,0.769230769230769,0.91025641025641,0.769230769230769,0.888888888888889,0.230769230769231,0.111111111111111,6.92307692307692,0.259615384615385
"498",0.825,0.324714783415218,0.631578947368421,0.82,0.6,0.9,0.4,0.1,6,0.444444444444444
"499",0.775,0.363702147604458,0.571428571428571,0.838333333333333,0.6,0.833333333333333,0.4,0.166666666666667,3.6,0.48
"500",0.825,0.359585183822282,0.631578947368421,0.87890625,0.75,0.84375,0.25,0.15625,4.8,0.296296296296296
"501",0.825,0.380317345470585,0.666666666666667,0.803571428571429,0.583333333333333,0.928571428571429,0.416666666666667,0.0714285714285714,8.16666666666667,0.448717948717949
"502",0.675,0.443156168558781,0.551724137931034,0.774739583333333,0.5,0.791666666666667,0.5,0.208333333333333,2.4,0.631578947368421
"503",0.875,0.314047705167826,0.705882352941177,0.963333333333333,0.6,0.966666666666667,0.4,0.0333333333333333,18,0.413793103448276
"504",0.775,0.398980683517592,0.571428571428571,0.760188087774295,0.545454545454545,0.862068965517241,0.454545454545455,0.137931034482759,3.95454545454545,0.527272727272727
"505",0.8,0.355912166200085,0.555555555555556,0.835125448028674,0.555555555555556,0.870967741935484,0.444444444444444,0.129032258064516,4.30555555555556,0.510288065843621
"506",0.775,0.407517411081457,0.64,0.811912225705329,0.727272727272727,0.793103448275862,0.272727272727273,0.206896551724138,3.51515151515152,0.343873517786561
"507",0.85,0.326790000052016,0.666666666666667,0.89453125,0.75,0.875,0.25,0.125,6,0.285714285714286
"508",0.775,0.396546544379725,0.608695652173913,0.852664576802508,0.636363636363636,0.827586206896552,0.363636363636364,0.172413793103448,3.69090909090909,0.439393939393939
"509",0.825,0.34456524670953,0.363636363636364,0.725714285714286,0.4,0.885714285714286,0.6,0.114285714285714,3.5,0.67741935483871
"510",0.825,0.338277534981859,0.695652173913043,0.896551724137931,0.727272727272727,0.862068965517241,0.272727272727273,0.137931034482759,5.27272727272727,0.316363636363636
"511",0.775,0.345041811825574,0.666666666666667,0.884615384615385,0.692307692307692,0.814814814814815,0.307692307692308,0.185185185185185,3.73846153846154,0.377622377622378
"512",0.725,0.426890142137947,0.476190476190476,0.779761904761905,0.416666666666667,0.857142857142857,0.583333333333333,0.142857142857143,2.91666666666667,0.680555555555555
"513",0.8,0.352853262165172,0.6,0.814453125,0.75,0.8125,0.25,0.1875,4,0.307692307692308
"514",0.85,0.324999178834654,0.75,0.931547619047619,0.75,0.892857142857143,0.25,0.107142857142857,7,0.28
"515",0.8,0.398682958902284,0.636363636363636,0.873511904761905,0.583333333333333,0.892857142857143,0.416666666666667,0.107142857142857,5.44444444444445,0.466666666666667
"516",0.8,0.371760284287176,0.692307692307692,0.821428571428571,0.642857142857143,0.884615384615385,0.357142857142857,0.115384615384615,5.57142857142857,0.403726708074534
"517",0.875,0.31048509480158,0.8,0.944444444444444,0.769230769230769,0.925925925925926,0.230769230769231,0.0740740740740741,10.3846153846154,0.249230769230769
"518",0.85,0.371110532455301,0.785714285714286,0.882666666666667,0.733333333333333,0.92,0.266666666666667,0.08,9.16666666666667,0.289855072463768
"519",0.8,0.385667512388664,0.714285714285714,0.884,0.666666666666667,0.88,0.333333333333333,0.12,5.55555555555556,0.378787878787879
"520",0.85,0.333832394430017,0.75,0.928774928774929,0.692307692307692,0.925925925925926,0.307692307692308,0.0740740740740741,9.34615384615385,0.332307692307692
"521",0.725,0.42060063296563,0.620689655172414,0.824175824175824,0.642857142857143,0.769230769230769,0.357142857142857,0.230769230769231,2.78571428571429,0.464285714285714
"522",0.775,0.38869692780684,0.64,0.851851851851852,0.615384615384615,0.851851851851852,0.384615384615385,0.148148148148148,4.15384615384615,0.451505016722408
"523",0.775,0.386411026894196,0.4,0.804659498207885,0.333333333333333,0.903225806451613,0.666666666666667,0.0967741935483871,3.44444444444444,0.738095238095238
"524",0.775,0.389076218298653,0.470588235294118,0.755,0.4,0.9,0.6,0.1,4,0.666666666666667
"525",0.9,0.320199162546608,0.8,0.883333333333333,0.8,0.933333333333333,0.2,0.0666666666666667,12,0.214285714285714
"526",0.85,0.334799886873261,0.727272727272727,0.869905956112853,0.727272727272727,0.896551724137931,0.272727272727273,0.103448275862069,7.03030303030303,0.304195804195804
"527",0.775,0.38099095501162,0.571428571428571,0.801075268817204,0.666666666666667,0.806451612903226,0.333333333333333,0.193548387096774,3.44444444444444,0.413333333333333
"528",0.825,0.313562812285,0.666666666666667,0.974025974025974,1,0.787878787878788,0,0.212121212121212,4.71428571428571,0
"529",0.8,0.389389160872108,0.636363636363636,0.822916666666667,0.583333333333333,0.892857142857143,0.416666666666667,0.107142857142857,5.44444444444445,0.466666666666667
"530",0.875,0.307440122623438,0.736842105263158,0.872759856630824,0.777777777777778,0.903225806451613,0.222222222222222,0.0967741935483871,8.03703703703703,0.246031746031746
"531",0.675,0.462776530863293,0.48,0.769230769230769,0.428571428571429,0.807692307692308,0.571428571428571,0.192307692307692,2.22857142857143,0.707482993197279
"532",0.825,0.368348284312426,0.666666666666667,0.930059523809524,0.583333333333333,0.928571428571429,0.416666666666667,0.0714285714285714,8.16666666666667,0.448717948717949
"533",0.8,0.389591664773469,0.636363636363636,0.797805642633229,0.636363636363636,0.862068965517241,0.363636363636364,0.137931034482759,4.61363636363636,0.421818181818182
"534",0.85,0.346198982745496,0.727272727272727,0.921630094043887,0.727272727272727,0.896551724137931,0.272727272727273,0.103448275862069,7.03030303030303,0.304195804195804
"535",0.825,0.354676791161305,0.533333333333333,0.800865800865801,0.571428571428571,0.878787878787879,0.428571428571429,0.121212121212121,4.71428571428571,0.487684729064039
"536",0.85,0.38645390584017,0.769230769230769,0.85546875,0.625,1,0.375,0,Inf,0.375
"537",0.775,0.354738841772026,0.608695652173913,0.846394984326019,0.636363636363636,0.827586206896552,0.363636363636364,0.172413793103448,3.69090909090909,0.439393939393939
"538",0.725,0.36762201877552,0.476190476190476,0.76171875,0.625,0.75,0.375,0.25,2.5,0.5
"539",0.775,0.416630925523342,0.608695652173913,0.873219373219373,0.538461538461538,0.888888888888889,0.461538461538462,0.111111111111111,4.84615384615384,0.519230769230769
"540",0.825,0.28706436728937,0.588235294117647,0.936274509803922,0.833333333333333,0.823529411764706,0.166666666666667,0.176470588235294,4.72222222222222,0.202380952380952
"541",0.75,0.443231949812156,0.642857142857143,0.801333333333333,0.6,0.84,0.4,0.16,3.75,0.476190476190476
"542",0.75,0.427711460675456,0.615384615384615,0.781593406593407,0.571428571428571,0.846153846153846,0.428571428571429,0.153846153846154,3.71428571428571,0.506493506493507
"543",0.775,0.381351495669917,0.571428571428571,0.832288401253918,0.545454545454545,0.862068965517241,0.454545454545455,0.137931034482759,3.95454545454545,0.527272727272727
"544",0.75,0.437290517479775,0.545454545454545,0.809065934065934,0.428571428571429,0.923076923076923,0.571428571428571,0.0769230769230769,5.57142857142857,0.619047619047619
"545",0.825,0.387834201237322,0.588235294117647,0.836309523809524,0.416666666666667,1,0.583333333333333,0,Inf,0.583333333333333
"546",0.825,0.327899896811205,0.588235294117647,0.917562724014337,0.555555555555556,0.903225806451613,0.444444444444444,0.0967741935483871,5.74074074074074,0.492063492063492
"547",0.85,0.36993387884374,0.769230769230769,0.834635416666667,0.625,1,0.375,0,Inf,0.375
"548",0.825,0.329071709155364,0.666666666666667,0.873040752351097,0.636363636363636,0.896551724137931,0.363636363636364,0.103448275862069,6.15151515151515,0.405594405594406
"549",0.7,0.441338643253189,0.571428571428571,0.835423197492163,0.727272727272727,0.689655172413793,0.272727272727273,0.310344827586207,2.34343434343434,0.395454545454545
"550",0.825,0.359783557206604,0.666666666666667,0.82258064516129,0.777777777777778,0.838709677419355,0.222222222222222,0.161290322580645,4.82222222222222,0.264957264957265
"551",0.875,0.290229410328612,0.736842105263158,0.883512544802867,0.777777777777778,0.903225806451613,0.222222222222222,0.0967741935483871,8.03703703703703,0.246031746031746
"552",0.9,0.261919698120049,0.714285714285714,0.943722943722944,0.714285714285714,0.939393939393939,0.285714285714286,0.0606060606060606,11.7857142857143,0.304147465437788
"553",0.775,0.429322844019058,0.666666666666667,0.841333333333333,0.6,0.88,0.4,0.12,5,0.454545454545455
"554",0.775,0.381942112595396,0.571428571428571,0.867383512544803,0.666666666666667,0.806451612903226,0.333333333333333,0.193548387096774,3.44444444444444,0.413333333333333
"555",0.85,0.335935502746953,0.727272727272727,0.885304659498208,0.888888888888889,0.838709677419355,0.111111111111111,0.161290322580645,5.51111111111111,0.132478632478633
"556",0.825,0.399049057351117,0.72,0.869333333333333,0.6,0.96,0.4,0.04,15,0.416666666666667
"557",0.875,0.354535350665148,0.761904761904762,0.952380952380952,0.666666666666667,0.964285714285714,0.333333333333333,0.0357142857142857,18.6666666666667,0.345679012345679
"558",0.825,0.364754152840732,0.695652173913043,0.841666666666667,0.8,0.833333333333333,0.2,0.166666666666667,4.8,0.24
"559",0.7,0.397288153959066,0.5,0.769592476489028,0.545454545454545,0.758620689655172,0.454545454545455,0.241379310344828,2.25974025974026,0.599173553719008
"560",0.825,0.312901671583992,0.533333333333333,0.85546875,0.5,0.90625,0.5,0.09375,5.33333333333333,0.551724137931034
"561",0.775,0.375630745467102,0.571428571428571,0.830721003134796,0.545454545454545,0.862068965517241,0.454545454545455,0.137931034482759,3.95454545454545,0.527272727272727
"562",0.85,0.355880720279605,0.625,0.86,0.5,0.966666666666667,0.5,0.0333333333333333,15,0.517241379310345
"563",0.8,0.390094850134773,0.666666666666667,0.865384615384615,0.571428571428571,0.923076923076923,0.428571428571429,0.0769230769230769,7.42857142857143,0.464285714285714
"564",0.725,0.429059435265642,0.476190476190476,0.78,0.5,0.8,0.5,0.2,2.5,0.625
"565",0.875,0.326954059156755,0.736842105263158,0.931034482758621,0.636363636363636,0.96551724137931,0.363636363636364,0.0344827586206896,18.4545454545455,0.376623376623377
"566",0.775,0.341592333041834,0.470588235294118,0.779296875,0.5,0.84375,0.5,0.15625,3.2,0.592592592592593
"567",0.825,0.312246082394125,0.72,0.951612903225806,1,0.774193548387097,0,0.225806451612903,4.42857142857143,0
"568",0.875,0.256615156152986,0.705882352941177,0.96969696969697,0.857142857142857,0.878787878787879,0.142857142857143,0.121212121212121,7.07142857142857,0.16256157635468
"569",0.725,0.483909210841474,0.476190476190476,0.807291666666667,0.3125,1,0.6875,0,Inf,0.6875
"570",0.875,0.350730301722331,0.705882352941177,0.753333333333333,0.6,0.966666666666667,0.4,0.0333333333333333,18,0.413793103448276
"571",0.675,0.447503579223238,0.48,0.764,0.4,0.84,0.6,0.16,2.5,0.714285714285714
"572",0.8,0.42976727927003,0.692307692307692,0.76953125,0.5625,0.958333333333333,0.4375,0.0416666666666666,13.5,0.456521739130435
"573",0.75,0.441476669190834,0.642857142857143,0.825333333333333,0.6,0.84,0.4,0.16,3.75,0.476190476190476
"574",0.85,0.367609703154926,0.7,0.825892857142857,0.583333333333333,0.964285714285714,0.416666666666667,0.0357142857142857,16.3333333333333,0.432098765432099
"575",0.75,0.356421424126877,0.545454545454545,0.78,0.6,0.8,0.4,0.2,3,0.5
"576",0.775,0.391000527588362,0.608695652173913,0.84478021978022,0.5,0.923076923076923,0.5,0.0769230769230769,6.5,0.541666666666667
"577",0.775,0.393633000541517,0.571428571428571,0.833333333333333,0.6,0.833333333333333,0.4,0.166666666666667,3.6,0.48
"578",0.75,0.41201546233348,0.5,0.824451410658307,0.454545454545455,0.862068965517241,0.545454545454545,0.137931034482759,3.29545454545454,0.632727272727273
"579",0.825,0.368413978901537,0.666666666666667,0.896057347670251,0.777777777777778,0.838709677419355,0.222222222222222,0.161290322580645,4.82222222222222,0.264957264957265
"580",0.825,0.357355885559175,0.588235294117647,0.755859375,0.625,0.875,0.375,0.125,5,0.428571428571429
"581",0.8,0.389546097918374,0.666666666666667,0.886666666666667,0.8,0.8,0.2,0.2,4,0.25
"582",0.775,0.364562088382162,0.526315789473684,0.811827956989247,0.555555555555556,0.838709677419355,0.444444444444444,0.161290322580645,3.44444444444445,0.52991452991453
"583",0.9,0.30215609355803,0.777777777777778,0.912186379928315,0.777777777777778,0.935483870967742,0.222222222222222,0.0645161290322581,12.0555555555555,0.237547892720307
"584",0.775,0.362309349332886,0.571428571428571,0.808243727598566,0.666666666666667,0.806451612903226,0.333333333333333,0.193548387096774,3.44444444444444,0.413333333333333
"585",0.8,0.359111853717366,0.555555555555556,0.728515625,0.625,0.84375,0.375,0.15625,4,0.444444444444444
"586",0.8,0.360168852225343,0.6,0.837797619047619,0.5,0.928571428571429,0.5,0.0714285714285714,7,0.538461538461538
"587",0.825,0.331889970626578,0.695652173913043,0.912225705329154,0.727272727272727,0.862068965517241,0.272727272727273,0.137931034482759,5.27272727272727,0.316363636363636
"588",0.775,0.415421347061126,0.608695652173913,0.846153846153846,0.5,0.923076923076923,0.5,0.0769230769230769,6.5,0.541666666666667
"589",0.8,0.311578663495549,0.6,0.924731182795699,0.666666666666667,0.838709677419355,0.333333333333333,0.161290322580645,4.13333333333333,0.397435897435897
"590",0.95,0.303185323256119,0.916666666666667,0.944444444444445,0.846153846153846,1,0.153846153846154,0,Inf,0.153846153846154
"591",0.8,0.370669471393905,0.692307692307692,0.877492877492878,0.692307692307692,0.851851851851852,0.307692307692308,0.148148148148148,4.67307692307692,0.361204013377926
"592",0.775,0.437311556849222,0.64,0.90920716112532,0.470588235294118,1,0.529411764705882,0,Inf,0.529411764705882
"593",0.775,0.394916893750031,0.571428571428571,0.851666666666667,0.6,0.833333333333333,0.4,0.166666666666667,3.6,0.48
"594",0.925,0.296841928955636,0.869565217391304,0.950892857142857,0.833333333333333,0.964285714285714,0.166666666666667,0.0357142857142857,23.3333333333333,0.172839506172839
"595",0.8,0.302236607137475,0.428571428571429,0.892361111111111,0.75,0.805555555555556,0.25,0.194444444444444,3.85714285714286,0.310344827586207
"596",0.95,0.250453968832049,0.857142857142857,0.974025974025974,0.857142857142857,0.96969696969697,0.142857142857143,0.0303030303030303,28.2857142857143,0.147321428571429
"597",0.825,0.377431496345358,0.588235294117647,0.738333333333333,0.5,0.933333333333333,0.5,0.0666666666666667,7.5,0.535714285714286
"598",0.8,0.386255064787619,0.555555555555556,0.790178571428571,0.416666666666667,0.964285714285714,0.583333333333333,0.0357142857142857,11.6666666666667,0.604938271604938
"599",0.825,0.370709728056527,0.631578947368421,0.738244514106583,0.545454545454545,0.931034482758621,0.454545454545455,0.0689655172413793,7.90909090909091,0.488215488215488
"600",0.85,0.272304385338842,0.625,0.870098039215686,0.833333333333333,0.852941176470588,0.166666666666667,0.147058823529412,5.66666666666667,0.195402298850575
"601",0.825,0.307743055627083,0.666666666666667,0.883333333333333,0.7,0.866666666666667,0.3,0.133333333333333,5.25,0.346153846153846
"602",0.75,0.408712460722601,0.285714285714286,0.595703125,0.25,0.875,0.75,0.125,2,0.857142857142857
"603",0.775,0.386221868289311,0.608695652173913,0.871473354231975,0.636363636363636,0.827586206896552,0.363636363636364,0.172413793103448,3.69090909090909,0.439393939393939
"604",0.85,0.390404331301247,0.625,0.73,0.5,0.966666666666667,0.5,0.0333333333333333,15,0.517241379310345
"605",0.85,0.356517662819505,0.7,0.877742946708464,0.636363636363636,0.931034482758621,0.363636363636364,0.0689655172413793,9.22727272727272,0.390572390572391
"606",0.825,0.385124319745655,0.695652173913043,0.881766381766382,0.615384615384615,0.925925925925926,0.384615384615385,0.0740740740740741,8.30769230769231,0.415384615384615
"607",0.775,0.369233385192607,0.526315789473684,0.776666666666667,0.5,0.866666666666667,0.5,0.133333333333333,3.75,0.576923076923077
"608",0.775,0.385234992366308,0.64,0.855799373040752,0.727272727272727,0.793103448275862,0.272727272727273,0.206896551724138,3.51515151515152,0.343873517786561
"609",0.825,0.334701017380667,0.695652173913043,0.866071428571428,0.666666666666667,0.892857142857143,0.333333333333333,0.107142857142857,6.22222222222222,0.373333333333333
"610",0.8,0.406918215367982,0.555555555555556,0.827586206896552,0.454545454545455,0.931034482758621,0.545454545454545,0.0689655172413793,6.59090909090909,0.585858585858586
"611",0.775,0.364206208432691,0.64,0.885304659498208,0.888888888888889,0.741935483870968,0.111111111111111,0.258064516129032,3.44444444444444,0.14975845410628
"612",0.75,0.382716024284035,0.5,0.736559139784946,0.555555555555556,0.806451612903226,0.444444444444444,0.193548387096774,2.87037037037037,0.551111111111111
"613",0.85,0.377224016907145,0.666666666666667,0.802507836990596,0.545454545454545,0.96551724137931,0.454545454545455,0.0344827586206896,15.8181818181818,0.470779220779221
"614",0.75,0.417501498801162,0.583333333333333,0.86039886039886,0.538461538461538,0.851851851851852,0.461538461538462,0.148148148148148,3.63461538461538,0.54180602006689
"615",0.85,0.351020163761768,0.75,0.929945054945055,0.642857142857143,0.961538461538462,0.357142857142857,0.0384615384615384,16.7142857142857,0.371428571428571
"616",0.875,0.328812783813708,0.666666666666667,0.8203125,0.625,0.9375,0.375,0.0625,10,0.4
"617",0.8,0.396616355967613,0.714285714285714,0.861333333333333,0.666666666666667,0.88,0.333333333333333,0.12,5.55555555555556,0.378787878787879
"618",0.75,0.404507066859896,0.642857142857143,0.833333333333333,0.692307692307692,0.777777777777778,0.307692307692308,0.222222222222222,3.11538461538462,0.395604395604396
"619",0.825,0.329648354805153,0.666666666666667,0.906666666666667,0.7,0.866666666666667,0.3,0.133333333333333,5.25,0.346153846153846
"620",0.85,0.360844122049574,0.666666666666667,0.890625,0.75,0.875,0.25,0.125,6,0.285714285714286
"621",0.8,0.406479289220341,0.6,0.778333333333333,0.6,0.866666666666667,0.4,0.133333333333333,4.5,0.461538461538462
